rain,temp,aqi,demand_drop,curfew,hourly_income,daily_hours,risk_probability
85.44863981924573,26.33769773069263,99.09029737712677,68.61073128974132,0,80.0,9,0.4893
74.3977878077589,27.614325631840074,95.16639359820266,71.62087840155056,0,80.0,9,0.5004
98.1973499539196,27.820051707381772,93.34007191309632,53.42312213550912,0,80.0,9,0.5148
86.8882616466956,24.400886995273687,77.65519012056376,69.62307228447071,0,80.0,9,0.496
98.5209407185729,29.845780814316246,64.41141227439526,72.01260492313749,0,80.0,9,0.4813
87.74919335882817,23.46492861313049,56.19348874321105,51.228408808571594,0,80.0,9,0.494
89.08981324892974,24.896997418169057,99.27700847474631,63.94920368580959,0,80.0,9,0.5283
98.91793197461817,24.1157600219406,89.68410752799863,52.54457816935496,0,80.0,9,0.5337
78.21762379675043,28.02059786985724,96.23508336099442,74.67749271852296,0,80.0,9,0.4596
52.81156563285754,23.727023413067343,52.43492361569256,53.27846873343674,0,80.0,9,0.5218
84.08997580470673,27.132581963116984,88.68603413758132,75.96369644166988,0,80.0,9,0.505
87.232141955349,28.00871592106632,52.44818549116396,57.03605451323896,0,80.0,9,0.5185
81.47299089538704,28.581253046248232,50.22500624698296,65.43888026349049,0,80.0,9,0.489
84.18708256885546,20.296072891286133,70.0677778776694,76.8690464415109,0,80.0,9,0.4646
83.90902763393709,22.376583633605975,92.63905648159563,60.440942702285426,0,80.0,9,0.5117
92.81388888605892,22.989436511189055,79.51601254415745,61.90820203243502,0,80.0,9,0.4812
64.46642748699828,28.86557562171869,59.379684096974565,52.54434773707289,0,80.0,9,0.4722
67.75441998873735,27.176391476415674,90.37158029881408,79.96230110200295,0,80.0,9,0.4736
65.52174079354708,24.07941951131282,56.84106390148131,67.24615788869102,0,80.0,9,0.512
99.88142182588294,27.008810101206585,79.76064202066858,61.77107278765382,0,80.0,9,0.5028
95.8496392539922,24.969165961303496,56.718345665653075,60.961353895974,0,80.0,9,0.5156
54.29116677354058,22.019790376887816,50.88343904999561,63.5983974950049,0,80.0,9,0.5134
82.09247298263806,23.432924623789077,71.01908857526385,78.77627818533728,0,80.0,9,0.4916
87.84619295717087,25.408566369449513,64.22704375559127,76.90990396318986,0,80.0,9,0.4986
62.519758727152315,23.25342730516677,95.45324072114742,65.88626165855217,0,80.0,9,0.4898
87.37357952148085,25.907447941637663,82.67196045047476,58.98149874544477,0,80.0,9,0.4958
62.82723101970648,23.22492347168665,57.77207820417112,76.22943095872422,0,80.0,9,0.4807
64.87909972925559,25.614893944143844,89.5987212570687,73.51472328127142,0,80.0,9,0.5078
72.48092667062545,24.762573085867256,99.73508744675124,70.23792430937073,0,80.0,9,0.5215
90.91728371277625,29.025539692192318,89.37949181146696,55.55538034860703,0,80.0,9,0.4837
78.54636595314103,21.018941573145447,82.64610632819992,78.66048284563433,0,80.0,9,0.5256
76.12387115070545,24.32972492867767,51.79213757090816,78.79323566987661,0,80.0,9,0.5023
56.04713152237778,20.41079093304847,62.303330575246925,51.96591301755147,0,80.0,9,0.5048
73.30077427817636,25.160878012571125,65.6284974514292,51.528814477246584,0,80.0,9,0.466
56.46841804421211,23.84504377989928,53.02642254132681,70.94569176829741,0,80.0,9,0.4639
61.144006534715786,23.020715687836386,69.70628885890487,62.498288992074436,0,80.0,9,0.5029
51.081374676065224,21.120703709986977,93.1382281870439,50.036991875357245,0,80.0,9,0.5158
75.90020043483088,24.89502006507208,66.6547080505319,62.939810604393486,0,80.0,9,0.4866
89.24847573880263,28.412037062149565,63.0174271707625,59.674713229031894,0,80.0,9,0.5334
62.881659798388306,24.79863400551065,84.16291788294065,56.84758626390261,0,80.0,9,0.5147
67.20605136068846,29.303846175891504,52.428464492347906,63.82308815718699,0,80.0,9,0.4818
85.86634403824212,21.50454011557474,52.36870100027409,54.14616114915592,0,80.0,9,0.5006
96.02233648300347,20.092597818211235,59.41609874056759,50.93850538704934,0,80.0,9,0.5495
56.42084391054796,26.201492866282962,62.081945436954285,67.0763615129203,0,80.0,9,0.4751
79.91957375554018,28.49435333089779,50.2370696455937,75.601083780271,0,80.0,9,0.5106
81.33683523492172,21.627434861049576,88.64686940676421,75.66474625371757,0,80.0,9,0.4935
63.458910703953705,29.18793680902681,72.72287151493289,68.10273362999965,0,80.0,9,0.5141
99.24782714726453,23.615360786391992,90.65796729100563,59.551973534853786,0,80.0,9,0.5253
90.16146258983306,26.007339188626425,60.817784761270076,62.42078281367709,0,80.0,9,0.4923
66.56414608381452,20.78108393080364,51.49173850498487,60.39435966221543,0,80.0,9,0.5224
51.93267324305684,21.65487757581775,86.25916604254344,71.24273707050764,0,80.0,9,0.5444
87.19043893641175,23.17153171129979,94.50097285588478,67.81491644085342,0,80.0,9,0.5013
57.175290745584704,21.43718661455534,84.65477134648508,55.18831809326234,0,80.0,9,0.5157
75.85734237752013,29.917744759287107,50.20038023666697,50.49739405692671,0,80.0,9,0.4882
99.66114451459481,25.846388341341655,56.345498775925655,76.9190659926228,0,80.0,9,0.5004
94.13863470625691,25.362004131113753,81.08960149303783,58.19561574502629,0,80.0,9,0.4965
53.47546512222825,25.945676088908645,64.73775966013815,69.90863139981056,0,80.0,9,0.5159
91.97601366528747,20.18160543914364,79.78568873428637,56.938416190605565,0,80.0,9,0.5241
93.82053639728628,22.536645065618284,80.53850666177091,66.60622520268834,0,80.0,9,0.4978
70.4121585029032,26.77620763599794,86.2884817357717,67.0081338595816,0,80.0,9,0.5307
88.16268962205295,29.83417075992938,70.96361939504025,65.43749155656593,0,80.0,9,0.5306
51.61102401911945,27.960285563103785,76.01150335229968,62.238842910816956,0,80.0,9,0.5169
55.6095261913804,28.896564216753973,69.75036200202783,70.47744794627661,0,80.0,9,0.4897
58.319333662039384,29.615496295410324,58.922088091091545,55.98625978698471,0,80.0,9,0.4878
93.09016016732798,29.12582744141931,60.60737037616507,64.09402664524484,0,80.0,9,0.4838
86.94125032357866,28.783657338108014,68.95263475186526,65.51058460548288,0,80.0,9,0.519
87.34410411546702,27.311359766527953,89.14800650130425,67.0980145592458,0,80.0,9,0.4758
56.12613974343398,29.0397329087804,93.2786269660514,73.94292307455,0,80.0,9,0.5135
55.89326138087574,22.043973670814292,87.1800182553826,50.69420283745839,0,80.0,9,0.4784
98.9820070516567,23.771446803556806,85.96562668454118,76.6271326546413,0,80.0,9,0.5165
70.33686451935404,23.19132488599666,80.43705644491234,67.42968121244152,0,80.0,9,0.5003
71.04785890361507,26.017747558677087,96.76906847832474,64.02920769879789,0,80.0,9,0.5267
60.640366856780936,23.772059828830038,69.70534912965593,53.9332607907866,0,80.0,9,0.5228
58.98070352717319,26.845620733936773,66.97388771044513,78.64695175567422,0,80.0,9,0.5287
62.936240522571765,20.989245051048222,87.6752281500129,76.4310815575361,0,80.0,9,0.5292
64.6275544867029,22.02088101645478,59.28830674355436,65.66036904099536,0,80.0,9,0.5029
73.95241542109179,22.594398398545344,52.25865584947132,64.44474020978842,0,80.0,9,0.4768
98.00728503414481,26.525192007526634,74.77532783143093,53.32076222088848,0,80.0,9,0.4789
63.36937823692978,22.947739495745427,88.24017763036171,76.30132391793857,0,80.0,9,0.4583
95.18045082475548,29.84568608250754,99.11833415522662,78.58997398303944,0,80.0,9,0.4783
54.51928488464134,21.37793535927805,65.22332632380164,66.58694762193385,0,80.0,9,0.5014
55.75191654656849,28.457969578021427,80.83780895386545,66.27093206906615,0,80.0,9,0.4888
59.100254844997266,22.532554744001974,58.015601249112905,75.55799473384396,0,80.0,9,0.4964
79.62716514299969,27.351294275196334,64.80164314550129,61.13757911264831,0,80.0,9,0.5099
70.83789325690016,27.60014971744035,88.6176493837284,56.20440582542095,0,80.0,9,0.4939
97.13540398016684,21.206553374436865,94.80610412118152,53.01186936949428,0,80.0,9,0.4776
63.96245074641424,28.46478536067957,58.97460361730437,62.407037939299094,0,80.0,9,0.4989
73.04310569726218,22.4525897302321,85.51226006679933,75.5400394820661,0,80.0,9,0.482
93.85418185292302,23.39322145736561,76.54251971439072,57.452192115969545,0,80.0,9,0.4946
62.99502857595712,21.61254062851924,97.00095054037573,76.6396648581674,0,80.0,9,0.5269
89.09057695305691,25.17661521287729,74.53039577559359,65.89236998547494,0,80.0,9,0.4946
77.29183266527738,24.345630846976903,56.58774164460337,53.76991558605608,0,80.0,9,0.5354
97.66023607643848,24.820307595863504,97.66027624525944,54.9073063313033,0,80.0,9,0.5286
78.16641104995674,22.07717253351539,62.65923030633007,50.901637362835366,0,80.0,9,0.4884
56.828712226270355,29.168484076291957,66.07664957411659,68.24387635743776,0,80.0,9,0.4778
73.78569246747438,24.004512452452783,76.59430456730341,55.617168338460246,0,80.0,9,0.4989
99.44159102745925,28.18307868703863,87.08073163657576,64.06277891041857,0,80.0,9,0.5231
58.49097898419046,29.206658582735677,67.06935336908639,51.50320069090802,0,80.0,9,0.4902
67.7777801637208,27.944570304958845,81.13543724941042,72.5251575423458,0,80.0,9,0.5182
89.88813380925649,22.119546110805427,96.18916580465901,63.13968808761118,0,80.0,9,0.5242
82.31166881394407,20.02308772586742,99.66842492055889,58.42689157892465,0,80.0,9,0.4845
54.041092220467604,24.58262041536514,56.451502859102085,54.56980130472727,0,80.0,9,0.4865
81.9818578384803,23.929273915702332,96.09262250774975,59.5746948382421,0,80.0,9,0.5143
86.58282629081116,24.610994301549077,82.99756505646394,67.9908607014797,0,80.0,9,0.503
74.16641466519091,29.50061094624437,67.13568213774779,55.31706503747817,0,80.0,9,0.4863
84.22660898311159,28.460075613079088,52.01268699699619,63.48898065268042,0,80.0,9,0.493
94.73189679467899,27.496186189228673,99.59038582488141,65.94241434791732,0,80.0,9,0.4986
83.33979022125641,23.02480281137928,97.37677998329961,60.99006465669609,0,80.0,9,0.4687
87.18702492164479,24.03140204119082,78.09094650314996,71.59347605064639,0,80.0,9,0.5153
75.93777343581635,29.070863269095085,70.96504939639051,69.41215394429975,0,80.0,9,0.4904
67.77575923170265,24.081566682310132,72.00250541167762,53.774210549368554,0,80.0,9,0.4443
55.49446027389133,26.674899231467577,82.7758869171526,69.88729142630285,0,80.0,9,0.4995
51.968555821791895,23.2654684267178,59.89049236295985,73.34454267632037,0,80.0,9,0.4852
93.17088966841038,22.46680377226147,83.39245794239932,53.88088410374823,0,80.0,9,0.5338
64.48247375448395,21.386544962334195,64.17603832996146,70.24209642047833,0,80.0,9,0.4883
95.60601859907737,22.02522407924186,77.10395174753596,71.04173303730298,0,80.0,9,0.478
97.69320095579272,26.100604828871738,62.75534655136904,68.76434470741809,0,80.0,9,0.5102
66.7040669222228,29.76128390691708,69.98380675818184,70.56283162283043,0,80.0,9,0.4868
52.13815153499117,24.000614461347553,93.75538066612557,68.30682333299737,0,80.0,9,0.4844
72.75320143340284,29.35937499435726,92.69921880736146,59.66647021468815,0,80.0,9,0.5102
77.68287170002564,24.89824256092463,81.61012500574311,60.023338008762664,0,80.0,9,0.4792
62.966045037528524,29.12671835255536,96.19372497492532,75.29968657285937,0,80.0,9,0.4709
98.93201710746351,27.449915257796885,88.23336142809998,72.87770275887922,0,80.0,9,0.5345
74.54977391617302,24.564521945142715,62.01131380745016,69.34457583077872,0,80.0,9,0.5116
65.17668666901439,22.578084097023545,79.29806870480274,62.29947164675129,0,80.0,9,0.4947
61.72397383093698,28.16056016752831,93.0284959647188,55.03098559033343,0,80.0,9,0.4999
51.36784460719999,23.361299685293737,89.87554178403764,75.17521598702973,0,80.0,9,0.5101
57.778124435686415,27.743359011830513,55.785208365471476,61.701877704695875,0,80.0,9,0.5195
99.93186623558387,21.925908232309098,57.69817912888132,62.68400997640381,0,80.0,9,0.4849
81.36375777252321,29.329007824132532,99.04105727665171,52.08921909774184,0,80.0,9,0.5073
57.76187835004736,27.90737973895994,63.531607613543024,76.54547178519081,0,80.0,9,0.4899
83.50920960422525,21.11844802380677,91.62646424620036,55.290691400242274,0,80.0,9,0.4962
71.75127433930304,25.521849285593298,75.03830745401392,70.58488746845451,0,80.0,9,0.5032
82.9816500085935,29.920420055280548,99.97109546120939,65.49378207906923,0,80.0,9,0.4999
55.664755261082334,27.278432989687182,98.83320391082947,59.54979162887061,0,80.0,9,0.5147
73.59923540604112,24.247769248154558,52.57095772784647,70.16793293670335,0,80.0,9,0.5097
68.31354705835491,27.87463874631502,91.60600376409931,74.63692359793536,0,80.0,9,0.4698
71.41663390395414,23.215456822408996,87.44103898335274,74.04168301528169,0,80.0,9,0.4728
75.07161487317694,28.93031019536303,57.19543480392791,76.37206338976881,0,80.0,9,0.4926
55.70866641562218,21.53525522054614,76.69200066369802,52.02555440562245,0,80.0,9,0.5366
53.587547968605406,20.005187441657057,71.81583298471315,73.23871643876689,0,80.0,9,0.483
52.70707916371587,26.522576064658555,91.15636587080932,55.040025457336135,0,80.0,9,0.4958
58.19632300624881,28.60800973620536,91.15623049750474,66.1682529879256,0,80.0,9,0.4893
91.14079408540503,20.92756077424495,69.72407589693772,72.13392668319119,0,80.0,9,0.4889
63.615146006874205,27.52328914433553,75.20893021954069,72.507979638447,0,80.0,9,0.5036
73.76930225500915,23.679043402218177,60.959460823931614,56.25138024305045,0,80.0,9,0.528
87.8230497179984,21.189103480339604,54.29911750554726,55.28874095066391,0,80.0,9,0.5091
59.59197906124217,28.231076228069,69.92533117371062,79.71165372081447,0,80.0,9,0.4839
57.72335163174001,26.535398256936432,72.43647536006253,61.78754530091222,0,80.0,9,0.5551
93.87912575365003,29.755956458283997,93.64294793870894,55.76902037105399,0,80.0,9,0.5016
61.81909813923777,26.560738790950634,64.45417908190959,72.04175392341739,0,80.0,9,0.4885
2.8321032540482234,30.50908768490403,132.85469248387858,87.76331929356695,1,80.0,9,0.6282
0.1328888249864585,25.494591371460157,110.15584524560157,82.15480189055688,1,80.0,9,0.5906
1.300923276714957,29.186560873148018,125.79103187328606,90.66528711644825,1,80.0,9,0.6333
2.806115339450221,28.853694808571028,77.0696761495107,83.04796176923134,1,80.0,9,0.4826
1.573748092821905,30.64095137047223,117.66523825096377,71.65198027298487,1,80.0,9,0.6286
0.005337325113736191,27.12277138840743,139.4511497718781,86.15726908071397,1,80.0,9,0.604
0.8598017596851143,33.902639618236186,96.99559402873399,81.90229391696651,1,80.0,9,0.5258
4.677709719213276,25.5948669218334,71.51782746287185,84.64428312886807,1,80.0,9,0.538
0.9774325479100204,31.795270092089577,71.40922893367201,72.47892426497036,1,80.0,9,0.4773
1.0349257982041986,29.227340342720623,67.61382991730798,73.36730062308368,1,80.0,9,0.5255
4.301409431094704,28.203972035973077,86.07586865182536,71.38176023753068,1,80.0,9,0.4718
1.7868481175102708,27.648071773215797,111.04850673417886,75.13475744181017,1,80.0,9,0.5791
4.441827265314203,34.29666620919555,59.983105717679024,72.68507390721443,1,80.0,9,0.4839
0.5766321905549399,31.19569256310312,62.19689642096229,91.30955794825665,1,80.0,9,0.5101
3.7713575746894623,33.19808858238024,102.60605268860209,94.91693028797883,1,80.0,9,0.6007
0.22087551472080635,29.012649641861135,82.39366689376362,93.71613746781603,1,80.0,9,0.4967
2.8843047924879643,33.06190965444725,67.0341193658519,94.46585359751097,1,80.0,9,0.5029
2.493197734381576,29.936720762706457,147.08847285457378,79.51830903042863,1,80.0,9,0.6118
1.9876251227749648,30.847527028049367,62.8052610547787,78.02714066029637,1,80.0,9,0.5134
0.9660416122256527,26.032834791070496,136.614460633102,84.7332791531869,1,80.0,9,0.6219
1.793363957639556,29.08669377366713,93.15190036873545,85.82872955361773,1,80.0,9,0.5364
4.633846957444966,34.32779619656982,89.14919795306633,78.23156148994424,1,80.0,9,0.4996
2.255232500926275,30.679342304284926,96.18179114497482,86.46883524541752,1,80.0,9,0.4896
2.771995116898818,28.207155466940762,84.57308057626327,79.46481968899327,1,80.0,9,0.5123
0.47319884124694345,26.66062632413973,122.31138021453862,79.72741778805201,1,80.0,9,0.5771
1.0726948628007182,30.626724105748572,125.55395424734273,76.43555905863428,1,80.0,9,0.5864
4.133949409618722,34.2750485962505,109.73945290738408,86.72369147478949,1,80.0,9,0.62
0.2628799516152769,34.45519891021907,89.24847342649437,93.09751001363574,1,80.0,9,0.4975
2.8948876237512127,25.046187988433275,53.85419993234357,87.01047014174804,1,80.0,9,0.4758
2.8133400691596657,25.265324372060743,124.34599612223853,91.30363342672955,1,80.0,9,0.5702
2.4820874121965413,29.65757440357255,50.54731088346275,89.66624281233999,1,80.0,9,0.501
1.653580333730527,33.78763619782539,87.30605875580531,84.12694776576764,1,80.0,9,0.5228
1.3517089409966376,26.605883125849186,127.4907903381328,82.41476197115703,1,80.0,9,0.6226
2.682439618761254,34.65415953481735,146.35799122221536,91.39105304256009,1,80.0,9,0.6022
0.9380464638251679,30.9427269430158,137.81474246555373,79.36159841122344,1,80.0,9,0.6402
0.5055308296779248,33.10962902239922,98.17635513621715,84.10981700897946,1,80.0,9,0.4979
4.910721481589222,31.07211430494072,92.49793856661015,79.24960919617995,1,80.0,9,0.4972
2.088096463270228,26.183990831786687,129.47505584175718,90.94292145467602,1,80.0,9,0.5487
1.4219856728670444,28.037966184099442,137.4334256334813,70.59925888819889,1,80.0,9,0.5911
2.6022872188361386,29.63675714681501,119.01267695784597,74.08479250373637,1,80.0,9,0.617
3.3416537039757688,28.767340078748763,111.8714778169642,71.0023752468194,1,80.0,9,0.6313
2.308635985922547,30.222508939823722,71.43264028549866,73.49059135447801,1,80.0,9,0.4834
0.942371515061507,28.44141078063348,59.68101493049714,93.6829948932401,1,80.0,9,0.5092
2.0249703074790864,33.08969602506749,147.44171231088467,72.01838200006847,1,80.0,9,0.6209
3.25834733967497,33.71409086741214,113.42344339667284,80.72565303393532,1,80.0,9,0.6002
2.1553817881896915,25.358988860073588,103.46007512892753,94.83857491967119,1,80.0,9,0.5543
4.793537629859671,25.40399228842163,120.57970036294881,77.54412166742327,1,80.0,9,0.6049
4.514945767030683,25.451147457092784,143.58741020110807,90.93689359469442,1,80.0,9,0.6152
0.5875219112630076,25.59824337317299,133.4707664326936,73.89394177436448,1,80.0,9,0.5811
2.6744907648793523,34.1574485787871,106.74481135493232,79.9308325368206,1,80.0,9,0.5949
2.225080274269961,25.63117170703871,146.87523213615987,77.76635462702707,1,80.0,9,0.5769
0.9468174583642691,27.86047301840395,146.43731948914788,72.35715133720018,1,80.0,9,0.5486
4.336515202505907,32.07843894401448,133.00191791590282,94.3974385091974,1,80.0,9,0.6205
4.21077327758436,34.43382351277853,62.69352567909198,89.89471412917425,1,80.0,9,0.4999
2.728378470405239,30.434955950798606,139.89215763205135,94.29509546616778,1,80.0,9,0.632
3.524191615215905,29.82938389471784,95.64038579018452,79.65853643057955,1,80.0,9,0.5171
1.8079951478633132,28.915068416844314,58.97532352511953,71.93590213151096,1,80.0,9,0.4929
3.8993492193615586,29.46072892920226,143.06844885446205,85.30552521484881,1,80.0,9,0.5983
0.17587991092209876,26.575233413174793,70.58197930130075,94.39340060974152,1,80.0,9,0.5113
1.0935211307581745,30.157556762880514,143.6176931640196,94.42981824785893,1,80.0,9,0.6193
1.181802176917723,25.4911764375004,65.36018325377584,71.58321196756395,1,80.0,9,0.5065
0.975621205461682,30.685697147037352,141.2448796295642,83.4304720923585,1,80.0,9,0.6221
3.1299477834954037,27.01867251609541,130.05836206738502,85.44472271263957,1,80.0,9,0.5941
4.320684145963624,34.48843107005784,84.79007757565923,72.26447646338599,1,80.0,9,0.4801
1.1296447895839123,29.37841565675837,144.5693651824473,79.45774555933538,1,80.0,9,0.5987
3.85386606832685,30.404766921707548,68.28087704309766,78.01835297383629,1,80.0,9,0.5041
3.2659594251140933,31.728533946848934,93.47597468090461,75.71614006655287,1,80.0,9,0.476
3.6095338975633817,26.688730416127147,143.66696918651266,74.69758947591191,1,80.0,9,0.5733
0.5365618141626022,29.97647702365379,101.9549598109694,82.70482286945612,1,80.0,9,0.6089
2.1833374466941975,34.948148928296085,98.62806126705819,81.94866451849578,1,80.0,9,0.4919
2.1088303135728066,25.66825754701463,109.2956631149616,75.69919430557957,1,80.0,9,0.5967
3.1880449011452496,25.50833461948477,148.13871012530018,81.72512697531681,1,80.0,9,0.5928
4.483776857953492,29.75561173232935,56.033081857422175,90.55533865234517,1,80.0,9,0.5304
3.2409186483356716,32.81757047573945,92.81698635088733,85.94841860616613,1,80.0,9,0.5252
4.281145018983038,31.310654428718877,84.76736348359033,86.563239859155,1,80.0,9,0.4753
3.3592709430703365,34.60586962506625,87.09123215416692,80.62704418785327,1,80.0,9,0.4893
4.060614805935296,30.057623147427414,123.6573093115733,81.49273661133981,1,80.0,9,0.617
1.0774757090635023,32.45203842781011,63.115516918470995,74.9645915882827,1,80.0,9,0.512
3.134124913921043,32.4726980019207,139.4687886867815,76.8146624353973,1,80.0,9,0.5992
0.5536212930027717,34.56046659522629,65.44230880221424,74.94167455636598,1,80.0,9,0.4772
1.4566472677923286,30.293913540262874,138.28255660340778,89.01365056824667,1,80.0,9,0.5863
3.5407877692131757,26.751805678560036,85.76826315259743,81.96012315216694,1,80.0,9,0.4897
0.7371297674279292,27.734297021266727,80.83332039528443,73.18190495822599,1,80.0,9,0.5055
2.751198459541288,32.05028196524193,56.99316314768612,82.02807754407874,1,80.0,9,0.5341
3.911055976338975,32.47990128952447,131.5073096218754,81.20601582926517,1,80.0,9,0.5863
4.102785413199303,27.407530712142695,86.08105614175153,74.40888941044503,1,80.0,9,0.4795
2.337422697142859,28.920600224154434,74.09271164143122,88.79451773076954,1,80.0,9,0.4978
1.5692338605582328,27.728043301458356,63.08903308504951,80.97054254504872,1,80.0,9,0.5206
1.51482314418651,28.692728413409686,73.59972626205527,89.07888724549751,1,80.0,9,0.4711
4.650016736773587,29.97931852788888,114.29984233408325,91.67930691516764,1,80.0,9,0.6291
4.994148186668293,31.13516484729832,138.97794665398686,92.71520616389105,1,80.0,9,0.5966
3.9572574390381114,29.609313910731103,58.11540004238993,70.39513888600335,1,80.0,9,0.4853
2.386003166414623,29.943145335346177,90.73623878629724,84.20418378228412,1,80.0,9,0.468
2.7608135165221355,33.36613041032693,60.86571032622624,75.62944165263863,1,80.0,9,0.5141
3.965024894798152,33.47836867223654,149.48242136208677,91.8228004096771,1,80.0,9,0.5966
4.449495035361656,28.14347942629905,90.16616340093763,76.70212762051378,1,80.0,9,0.5034
3.031496990963578,34.38805354207038,84.46408865116177,83.92504454703625,1,80.0,9,0.482
1.4814981522674253,26.697999737727073,69.51855298186557,71.44863361345325,1,80.0,9,0.4936
4.746467615046287,29.028796085076294,133.4120892002108,87.03323681724228,1,80.0,9,0.5903
0.959605807055427,26.754622465790877,131.1988201510545,76.61779276548843,1,80.0,9,0.598
4.566425918509879,26.400554046894907,117.77086144544695,90.36184690077334,1,80.0,9,0.5866
1.1762819420782251,27.76207363456566,146.45188861392018,76.61494013365396,1,80.0,9,0.5693
2.1497852495002387,29.325155932423662,75.30347499296835,89.39477716092726,1,80.0,9,0.5546
3.859246716145776,28.783180142237857,133.51257910807337,75.32687335997505,1,80.0,9,0.5727
0.02152887833839323,30.71167362055741,149.40777724523787,70.96610774567212,1,80.0,9,0.6036
1.0399903685423029,30.18914642487084,130.99407364448706,72.22605012687633,1,80.0,9,0.5646
1.9761732687944717,32.470758006298865,87.15432084063616,74.72091051189098,1,80.0,9,0.4601
0.9774791369829366,29.100487869149944,97.94170748058912,91.54536044540035,1,80.0,9,0.502
3.2112620928399678,31.904019545155016,148.2987171535907,80.29608600752434,1,80.0,9,0.6035
2.0167720162456417,34.23346967725812,74.58755870050587,88.24538115757167,1,80.0,9,0.5252
3.772865691090673,25.97787997445443,96.8231405693584,75.01406178303885,1,80.0,9,0.508
0.9268763640124283,29.63828110462876,78.9429707508065,89.90151119064677,1,80.0,9,0.497
4.538024456952412,33.027206052883656,76.60308726216653,76.85335984221521,1,80.0,9,0.481
1.2736417505873372,26.35038096056236,144.3798368103711,80.05119495392674,1,80.0,9,0.63
1.1234473727293688,33.46671050508243,89.91953026577904,70.87792027774167,1,80.0,9,0.5186
0.8097078512481559,31.3925034035617,128.2905274171724,75.27335971221783,1,80.0,9,0.5751
4.586977946330711,33.50997120052165,134.8380754061081,75.69152866998036,1,80.0,9,0.6008
0.25267994325028853,33.674235394825835,80.58002287385673,85.47290952933815,1,80.0,9,0.5029
3.79983441850365,26.2829325851112,128.0838354519048,93.46278647402664,1,80.0,9,0.5931
3.6418748287320453,29.41222748480558,137.66781387517028,83.18644075181398,1,80.0,9,0.6154
3.7238546390837706,33.20505943858604,124.93528616990059,77.19637190120385,1,80.0,9,0.6166
0.5892195045291554,27.383385293620602,100.28749369803532,82.6319230573274,1,80.0,9,0.5962
2.9132217465726877,28.95101837547891,128.68913814500277,92.8288437586802,1,80.0,9,0.5944
1.2336252673973562,32.36523217701888,117.79718525450447,83.07726248198287,1,80.0,9,0.63
0.9426511693708012,32.9523225858271,146.06262856288328,88.04590830584033,1,80.0,9,0.6187
4.5892999831286705,34.841852649479996,85.20506742392382,85.95558882315842,1,80.0,9,0.5014
2.36966368819039,34.8662874686323,59.38078240077249,80.30937285743062,1,80.0,9,0.4674
4.377695222636181,27.840513105265153,128.77928506388727,79.56957906950639,1,80.0,9,0.6069
4.899892699450791,33.835298364237076,80.13203576626154,89.25482783844637,1,80.0,9,0.514
1.6842827191663434,31.063628402155352,115.8480768393292,90.73988522714262,1,80.0,9,0.5449
0.1222542044100744,27.201578911522997,121.19178105885787,84.08808092423843,1,80.0,9,0.605
2.4780253910057155,25.552099567079804,84.82758834614563,91.6275057977662,1,80.0,9,0.4917
0.15446418518016092,28.96436235364812,144.51482876707726,71.27201836362536,1,80.0,9,0.5956
3.748528755223184,27.576126161820365,136.66088321536725,88.65169947398412,1,80.0,9,0.5819
4.428525854291815,27.15924790431266,103.1292754818605,89.48174858937001,1,80.0,9,0.597
1.228498714974905,27.30746305267217,52.7182133497585,93.9628823493863,1,80.0,9,0.5278
3.550084400273117,31.355603540101846,124.39947226949909,83.29032296738599,1,80.0,9,0.5911
2.3806691054520517,29.495322411235207,114.04392121036413,75.03837438480959,1,80.0,9,0.6193
4.440293475074348,33.11752371219265,84.95636114520339,84.46523242031311,1,80.0,9,0.4839
0.7051364997500731,34.72346247933598,140.28926876302836,93.04743766248001,1,80.0,9,0.6152
1.660815238517258,26.691347073828556,71.17721634663104,72.25003477612725,1,80.0,9,0.5
0.6005531505069217,25.713045341848453,148.98230692048736,71.85144208422685,1,80.0,9,0.607
0.6627104047570681,33.27254595590736,108.02402167429432,89.36043011423331,1,80.0,9,0.6001
3.154560038863275,33.82175070328948,113.84675277647406,83.05312732257877,1,80.0,9,0.6128
3.5637484688064984,29.473927517921094,84.60638229047348,81.6913113112553,1,80.0,9,0.4486
0.8485705254928033,32.96571729802692,76.07037813359446,73.8382886584262,1,80.0,9,0.4716
1.2317612089161338,33.4207015177224,83.02012955977314,87.15124673764751,1,80.0,9,0.5083
4.282048153278696,25.77744666925042,126.50244051780429,77.69163665947575,1,80.0,9,0.5591
1.0831118209202133,31.88901452452972,140.97966227332338,77.37548021780988,1,80.0,9,0.5894
2.844169026921595,27.898341138494914,105.4285585726428,85.54655076635851,1,80.0,9,0.5989
3.051676943950899,31.23546369642746,63.50797922175241,87.338511739668,1,80.0,9,0.4834
3.3737517819011167,31.82588122216883,57.40705527387063,81.17097106035382,1,80.0,9,0.4862
2.0451756602286486,25.86711483643199,72.23679278968106,81.02406579495091,1,80.0,9,0.5054
3.7145315492904114,27.37062076984663,132.97499101249116,83.64495714348658,1,80.0,9,0.6202
3.8021084259230875,29.72555983336857,99.91942254222234,85.492984734491,1,80.0,9,0.4808
4.639853040829121,29.918125814129098,102.86575381082909,85.04992408818823,1,80.0,9,0.5885
3.687575686488629,25.718503354862342,101.5687438521972,82.03978973015109,1,80.0,9,0.5854
4.608424921187852,29.93506580436341,96.8320534694331,94.05499971336755,1,80.0,9,0.4516
